,property,propertyLabel
2177,http://dbpedia.org/property/eza,EZA
2178,http://dbpedia.org/property/shipImageSize,Ship image size
2179,http://dbpedia.org/property/builders,Builders
2180,http://dbpedia.org/property/operators,Operators
2181,http://dbpedia.org/property/shipCaption,Ship caption
2182,http://dbpedia.org/property/shipImage,Ship image
2183,http://dbpedia.org/property/totalShipsCompleted,Total ships completed
2184,http://dbpedia.org/property/totalShipsRetired,Total ships retired
2185,http://dbpedia.org/property/shipRange,Ship range
2186,http://dbpedia.org/property/linecolor&nbsp;&nbsp;&nbsp;&nbsp;_,
2187,http://dbpedia.org/property/hanja,hanja
2188,http://dbpedia.org/property/commercial,commercial
2189,http://dbpedia.org/property/currentStatus,current status
2190,http://dbpedia.org/property/registration,registration
2191,http://dbpedia.org/property/rr,RR
2192,http://dbpedia.org/property/latestPreviewDate,latest preview date
2193,http://dbpedia.org/property/latestPreviewVersion,latest preview version
2194,http://dbpedia.org/ontology/latestPreviewDate,latest preview date
2195,http://dbpedia.org/ontology/latestPreviewVersion,latest preview version
2196,http://dbpedia.org/property/freeAward,free award
2197,http://dbpedia.org/property/freeAwardType,free award type
2198,http://dbpedia.org/property/home,Home
2199,http://dbpedia.org/property/streamsonly,streamsonly
2200,http://dbpedia.org/property/bronzeNed,bronze NED
2201,http://dbpedia.org/property/goldNed,gold NED
2202,http://dbpedia.org/property/silverNed,silver NED
2203,http://dbpedia.org/property/2option,2Option
2204,http://dbpedia.org/property/2optionName,2Option name
2205,http://dbpedia.org/property/3option,3Option
2206,http://dbpedia.org/property/3optionName,3Option name
2207,http://dbpedia.org/property/bronzeCze,bronze CZE
2208,http://dbpedia.org/property/bronzePol,bronze POL
2209,http://dbpedia.org/property/bronzeUsa,bronze USA
2210,http://dbpedia.org/property/flagTemplate,flag template
2211,http://dbpedia.org/property/goldCze,gold CZE
2212,http://dbpedia.org/property/goldPol,gold POL
2213,http://dbpedia.org/property/goldUsa,gold USA
2214,http://dbpedia.org/property/option,Option
2215,http://dbpedia.org/property/optionName,Option name
2216,http://dbpedia.org/property/silverCze,silver CZE
2217,http://dbpedia.org/property/silverPol,silver POL
2218,http://dbpedia.org/property/silverUsa,silver USA
2219,http://dbpedia.org/property/bronzeCan,bronze CAN
2220,http://dbpedia.org/property/goldCan,gold CAN
2221,http://dbpedia.org/property/silverCan,silver CAN
2222,http://dbpedia.org/property/bronzeBra,bronze BRA
2223,http://dbpedia.org/property/bronzeEsp,bronze ESP
2224,http://dbpedia.org/property/bronzeMex,bronze MEX
2225,http://dbpedia.org/property/goldBra,gold BRA
2226,http://dbpedia.org/property/goldEsp,gold ESP
2227,http://dbpedia.org/property/goldMex,gold MEX
2228,http://dbpedia.org/property/silverBra,silver BRA
2229,http://dbpedia.org/property/silverEsp,silver ESP
2230,http://dbpedia.org/property/silverMex,silver MEX
2231,http://dbpedia.org/property/bronzeAus,bronze AUS
2232,http://dbpedia.org/property/bronzeGbr,bronze GBR
2233,http://dbpedia.org/property/goldAus,gold AUS
2234,http://dbpedia.org/property/goldGbr,gold GBR
2235,http://dbpedia.org/property/silverAus,silver AUS
2236,http://dbpedia.org/property/silverGbr,silver GBR
2237,http://dbpedia.org/property/pureUrl,pure url
2238,http://dbpedia.org/property/quoted,quoted
2239,http://dbpedia.org/property/trackGauge,track gauge
2240,http://dbpedia.org/property/transitType,transit type
2241,http://dbpedia.org/property/begin,begin
2242,http://dbpedia.org/property/complete,complete
2243,http://dbpedia.org/property/lat,lat
2244,http://dbpedia.org/property/long,long
2245,http://dbpedia.org/property/books,books
2246,http://dbpedia.org/property/bridgeName,bridge name
2247,http://dbpedia.org/property/carries,carries
2248,http://dbpedia.org/property/chapter,chapter
2249,http://dbpedia.org/property/crosses,crosses
2250,http://dbpedia.org/property/design,design
2251,http://dbpedia.org/property/discuss,discuss
2252,http://dbpedia.org/property/episode,episode
2253,http://dbpedia.org/property/issue,issue
2254,http://dbpedia.org/property/labelPos,label-pos
2255,http://dbpedia.org/property/lines,lines
2256,http://dbpedia.org/property/locale,locale
2257,http://dbpedia.org/property/material,material
2258,http://dbpedia.org/property/perpetrators,perpetrators
2259,http://dbpedia.org/property/ref,ref
2260,http://dbpedia.org/property/seasonArticle,season article
2261,http://dbpedia.org/property/volume,volume
2262,http://dbpedia.org/property/zoom,zoom
2263,http://dbpedia.org/property/annualRidership,annual ridership
2264,http://dbpedia.org/property/author1Link,author1-link
2265,http://dbpedia.org/property/authorLink,author-link
2266,http://dbpedia.org/property/chiefExecutive,chief executive
2267,http://dbpedia.org/property/dailyRidership,daily ridership
2268,http://dbpedia.org/property/editorGiven,editor-given
2269,http://dbpedia.org/property/editorSurname,editor-surname
2270,http://dbpedia.org/property/el,el
2271,http://dbpedia.org/property/fid,FID
2272,http://dbpedia.org/property/gamerevPc,GameRev PC
2273,http://dbpedia.org/property/gamerevX,GameRev X
2274,http://dbpedia.org/property/journal,journal
2275,http://dbpedia.org/property/markCoord,mark-coord
2276,http://dbpedia.org/property/marks,marks
2277,http://dbpedia.org/property/opmPs,OPM PS
2278,http://dbpedia.org/property/opmukPs,OPMUK PS
2279,http://dbpedia.org/property/uses,uses
2280,http://dbpedia.org/property/colwidth,colwidth
2281,http://dbpedia.org/property/marksize,marksize
2282,http://dbpedia.org/property/namedFor,named for
2283,http://dbpedia.org/property/pierswater,pierswater
2284,http://dbpedia.org/ontology/bridgeCarries,bridge carries
2285,http://dbpedia.org/ontology/crosses,crosses
2286,http://dbpedia.org/property/assembly,assembly
2287,http://dbpedia.org/property/with,with
2288,http://dbpedia.org/property/careerGames,career games
2289,http://dbpedia.org/ontology/alternativeName,alternative name
2290,http://dbpedia.org/ontology/productionEndDate,production end date
2291,http://dbpedia.org/ontology/productionStartDate,production start date
2292,http://dbpedia.org/ontology/assembly,assembly
2293,http://dbpedia.org/ontology/class,class
2294,http://dbpedia.org/ontology/engine,engine
2295,http://dbpedia.org/property/shipAwarded,Ship awarded
2296,http://dbpedia.org/property/shipBadge,Ship badge
2297,http://dbpedia.org/property/shipHomeport,Ship homeport
2298,http://dbpedia.org/property/shipMotto,Ship motto
2299,http://dbpedia.org/property/shipNickname,Ship nickname
2300,http://dbpedia.org/property/shipOrdered,Ship ordered
2301,http://dbpedia.org/property/shipSensors,Ship sensors
2302,http://dbpedia.org/property/subsequentActions,subsequent actions
2303,http://dbpedia.org/property/court,court
2304,http://dbpedia.org/property/domestic,domestic
2305,http://dbpedia.org/property/judges,judges
2306,http://dbpedia.org/property/shipNamesake,Ship namesake
2307,http://dbpedia.org/property/shipOutOfService,Ship out of service
2308,http://dbpedia.org/property/verdict,verdict
2309,http://dbpedia.org/property/shipStatus,Ship status
2310,http://dbpedia.org/property/dateDecided,date decided
2311,http://dbpedia.org/ontology/homeport,homeport
2312,http://dbpedia.org/ontology/activeYearsEndDate,active years end date
2313,http://dbpedia.org/ontology/orderDate,order date
2314,http://dbpedia.org/property/shortform,shortform
2315,http://dbpedia.org/property/variantForms,variant forms
2316,http://dbpedia.org/property/competitors,competitors
2317,http://dbpedia.org/property/notableWork,notable work
2318,http://dbpedia.org/property/bestFilmDrama,best film drama
2319,http://dbpedia.org/property/bestFilmMusicalOrComedy,best film musical or comedy
2320,http://dbpedia.org/property/identificationSymbol,identification symbol
2321,http://dbpedia.org/property/identificationSymbol2Label,identification symbol 2 label
2322,http://dbpedia.org/property/identificationSymbolLabel,identification symbol label
2323,http://dbpedia.org/property/nextLink,next link
2324,http://dbpedia.org/property/notableCommanders,notable commanders
2325,http://dbpedia.org/property/specialization,specialization
2326,http://dbpedia.org/property/realName,real name
2327,http://dbpedia.org/ontology/colourName,colour name
2328,http://dbpedia.org/ontology/identificationSymbol,identification symbol
2329,http://dbpedia.org/ontology/notableCommander,notable commander
2330,http://dbpedia.org/ontology/service,service
2331,http://dbpedia.org/property/targets,targets
2332,http://dbpedia.org/property/sentence,sentence
2333,http://dbpedia.org/property/pixels,pixels
2334,http://dbpedia.org/property/owntitle,owntitle
2335,http://dbpedia.org/ontology/distributingCompany,distributing company
2336,http://dbpedia.org/ontology/distributingLabel,distributing label
2337,http://dbpedia.org/property/stat1Data,stat1-data
2338,http://dbpedia.org/property/stat1Header,stat1-header
2339,http://dbpedia.org/property/stat2Data,stat2-data
2340,http://dbpedia.org/property/stat2Header,stat2-header
2341,http://dbpedia.org/property/statYear,stat year
2342,http://dbpedia.org/property/elevationF,elevation-f
2343,http://dbpedia.org/property/imageWidth,image width
2344,http://dbpedia.org/property/pushpinMapsize,pushpin mapsize
2345,http://dbpedia.org/property/r1LengthF,r1-length-f
2346,http://dbpedia.org/property/cityServed,city-served
2347,http://dbpedia.org/property/financing,financing
2348,http://dbpedia.org/property/hub,hub
2349,http://dbpedia.org/property/motives,motives
2350,http://dbpedia.org/property/r2LengthF,r2-length-f
2351,http://dbpedia.org/property/r2Number,r2-number
2352,http://dbpedia.org/property/r2Surface,r2-surface
2353,http://dbpedia.org/ontology/icaoLocationIdentifier,ICAO Location Identifier
2354,http://dbpedia.org/ontology/runwayDesignation,designation of runway
2355,http://dbpedia.org/ontology/runwayLength,length of runway (μ)
2356,http://dbpedia.org/ontology/runwaySurface,surface of runway
2357,http://dbpedia.org/ontology/faaLocationIdentifier,FAA Location Identifier
2358,http://dbpedia.org/ontology/iataLocationIdentifier,IATA Location Identifier
2359,http://dbpedia.org/property/bgcolor,bgcolor
2360,http://dbpedia.org/property/lyricist,lyricist
2361,http://dbpedia.org/property/tv,tv
2362,http://dbpedia.org/property/homeWorld,home world
2363,http://dbpedia.org/property/sourcearticle,sourcearticle
2364,http://dbpedia.org/property/firstawarded,firstawarded
2365,http://dbpedia.org/property/gspotXbox,GSpot XBOX
2366,http://dbpedia.org/property/edgeXbox,Edge XBOX
2367,http://dbpedia.org/property/giPc,GI PC
2368,http://dbpedia.org/property/giXbox,GI XBOX
2369,http://dbpedia.org/property/brands,brands
2370,http://dbpedia.org/property/maxRange,max range
2371,http://dbpedia.org/property/velocity,velocity
2372,http://dbpedia.org/property/placeofburial,placeofburial
2373,http://dbpedia.org/property/placeofburialLabel,placeofburial label
2374,http://dbpedia.org/property/pronunciation,pronunciation
2375,http://dbpedia.org/property/anniversaries,anniversaries
2376,http://dbpedia.org/property/barrels,barrels
2377,http://dbpedia.org/property/firstgame,firstgame
2378,http://dbpedia.org/ontology/anniversary,anniversary
2379,http://dbpedia.org/property/subsidiaries,subsidiaries
2380,http://dbpedia.org/property/unitsShipped,units shipped
2381,http://dbpedia.org/property/unitsSold,units sold
2382,http://dbpedia.org/property/users,users
2383,http://dbpedia.org/property/companyType,company type
2384,http://dbpedia.org/property/countryOfOrigin,country of origin
2385,http://dbpedia.org/property/advertising,advertising
2386,http://dbpedia.org/property/nativeClients,native clients
2387,http://dbpedia.org/property/processor,Processor
2388,http://dbpedia.org/property/ram,RAM
2389,http://dbpedia.org/property/signatureAlt,signature alt
2390,http://dbpedia.org/property/soc,SOC 
2391,http://dbpedia.org/property/vivo,vivo
2392,http://dbpedia.org/property/story,story
2393,http://dbpedia.org/property/battery,battery
2394,http://dbpedia.org/property/brand,brand
2395,http://dbpedia.org/property/frontCamera,front camera
2396,http://dbpedia.org/property/gpu,GPU
2397,http://dbpedia.org/property/iqoo,iqoo
2398,http://dbpedia.org/property/modelnumber,modelnumber
2399,http://dbpedia.org/property/oneplus,oneplus
2400,http://dbpedia.org/property/oppo,oppo
2401,http://dbpedia.org/property/realme,realme
2402,http://dbpedia.org/property/rearCamera,rear camera
2403,http://dbpedia.org/property/4option,4Option
2404,http://dbpedia.org/property/4optionName,4Option name
2405,http://dbpedia.org/property/boards,boards
2406,http://dbpedia.org/property/showref,showref
2407,http://dbpedia.org/property/bornYear,born year
2408,http://dbpedia.org/property/died,died
2409,http://dbpedia.org/property/diedYear,died year
2410,http://dbpedia.org/property/militaryRank,military rank
2411,http://dbpedia.org/property/officeholder,officeholder
2412,http://dbpedia.org/property/officeholderSort,officeholder sort
2413,http://dbpedia.org/property/officeholderTitle,officeholder title
2414,http://dbpedia.org/property/repo,repo
2415,http://dbpedia.org/property/showdefencebranch,showdefencebranch
2416,http://dbpedia.org/property/showimage,showimage
2417,http://dbpedia.org/property/showorder,showorder
2418,http://dbpedia.org/property/showparty,showparty
2419,http://dbpedia.org/property/showtermlenght,showtermlenght
2420,http://dbpedia.org/property/sortkey,sortkey
2421,http://dbpedia.org/property/timeinoffice,timeinoffice
2422,http://dbpedia.org/property/imageTitle,image title
2423,http://dbpedia.org/property/petname,petname
2424,http://dbpedia.org/property/xFamily,x family
2425,http://dbpedia.org/property/xSeries,x series
2426,http://dbpedia.org/property/xseries,xseries
2427,http://dbpedia.org/property/units,units
2428,http://dbpedia.org/property/below,below
2429,http://dbpedia.org/property/1000Series,1000 series
2430,http://dbpedia.org/property/2000Series,2000 series
2431,http://dbpedia.org/property/3000Series,3000 series
2432,http://dbpedia.org/property/3DigitSeries,3-digit series
2433,http://dbpedia.org/property/3DigitSymbian,3-digit symbian
2434,http://dbpedia.org/property/5000Series,5000 series
2435,http://dbpedia.org/property/6000Series,6000 series
2436,http://dbpedia.org/property/7000Series,7000 series
2437,http://dbpedia.org/property/8000Series,8000 series
2438,http://dbpedia.org/property/9000Series,9000 series
2439,http://dbpedia.org/property/android,android
2440,http://dbpedia.org/property/asha,asha
2441,http://dbpedia.org/property/cSeries,c series
2442,http://dbpedia.org/property/codename,codename
2443,http://dbpedia.org/property/cpuspeed,CPUspeed
2444,http://dbpedia.org/property/cseries,cseries
2445,http://dbpedia.org/property/eseries,eseries
2446,http://dbpedia.org/property/gSeries,g series
2447,http://dbpedia.org/property/gamepro,GamePro
2448,http://dbpedia.org/property/internet,internet
2449,http://dbpedia.org/property/lumia,lumia
2450,http://dbpedia.org/property/miscellaneous,miscellaneous
2451,http://dbpedia.org/property/nGage,n-gage
2452,http://dbpedia.org/property/nseries,nseries
2453,http://dbpedia.org/property/originals,originals
2454,http://dbpedia.org/property/servicesCollapsible,services collapsible
2455,http://dbpedia.org/property/statseason,statseason
2456,http://dbpedia.org/property/statweek,statweek
2457,http://dbpedia.org/property/writtenby,WrittenBy
2458,http://dbpedia.org/property/borough,borough
2459,http://dbpedia.org/property/connections,connections
2460,http://dbpedia.org/property/line,line
2461,http://dbpedia.org/property/owned,owned
